EC,PRESS,TEMP,DEPTH,ALT
6313.00,26029.00,41.98,255.86,-37865.52,
6311.00,26054.40,41.98,256.12,-37880.77,
6313.00,26087.30,41.99,256.46,-37900.51,
6314.00,26116.90,42.00,256.76,-37918.26,
6315.00,26125.90,42.01,256.85,-37923.64,
6315.00,26132.70,42.01,256.92,-37927.72,
6317.00,26160.40,42.02,257.20,-37944.30,
6316.00,26188.40,42.03,257.49,-37961.03,
6319.00,26214.00,42.04,257.75,-37976.33,
6321.00,26240.20,42.04,258.02,-37991.98,
6318.00,26266.50,42.05,258.29,-38007.66,
6319.00,26291.50,42.06,258.54,-38022.57,
6319.00,26319.50,42.07,258.83,-38039.25,
6318.00,26347.90,42.08,259.12,-38056.15,
6318.00,26373.10,42.09,259.38,-38071.13,
6320.00,26402.60,42.10,259.68,-38088.67,
6320.00,26430.50,42.10,259.97,-38105.21,
6327.00,26444.10,42.11,260.11,-38113.28,
6321.00,26453.10,42.12,260.20,-38118.62,
6324.00,26468.70,42.12,260.36,-38127.86,
6326322.00,26487.90,42.13,260.55,-38139.25,
6327.00,26494.90,42.14,260.62,-38143.39,
6331.00,26495.80,42.14,260.63,-38143.93,
6333.00,26509.40,42.15,260.77,-38151.97,
6328.00,26531.80,42.16,261.00,-38165.23,
6325.00,26552.30,42.16,261.21,-38177.35,
6329.00,26573.40,42.17,261.43,-38189.82,
6325.00,26568.10,42.17,261.37,-38186.69,
6326.00,26588.20,42.18,261.58,-38198.55,
6327.00,26607.10,42.18,261.77,-38209.71,
6330.00,26625.50,42.19,261.96,-38220.58,
6327.00,26648.40,42.20,262.19,-38234.08,
6334.00,26673.00,42.21,262.45,-38248.57,
6334.00,26677.40,42.21,262.49,-38251.16,
6330.00,26700.60,42.21,262.73,-38264.82,
6333.00,26718.60,42.22,262.91,-38275.40,
6332.00,26733.30,42.23,263.06,-38284.05,
6334.00,26749.80,42.23,263.23,-38293.75,
6335.00,26764.70,42.24,263.38,-38302.50,
6331.00,26780.60,42.25,263.55,-38311.83,
6333.00,26799.80,42.25,263.74,-38323.11,
6332.00,26813.60,42.26,263.88,-38331.19,
6333.00,26830.10,42.26,264.05,-38340.87,
6339.00,26846.50,42.27,264.22,-38350.48,
6336337.00,26867.60,42.28,264.44,-38362.83,
6338.00,26884.90,42.28,264.61,-38372.97,
6338.00,26906.70,42.29,264.84,-38385.71,
6338.00,26928.70,42.29,265.06,-38398.57,
6342.00,26949.90,42.30,265.28,-38410.97,
6337.00,26965.60,42.30,265.44,-38420.14,
6339.00,26993.10,42.31,265.72,-38436.18,
6339.00,27019.20,42.32,265.99,-38451.41,
6339.00,27042.10,42.32,266.22,-38464.75,
6342.00,27070.90,42.33,266.52,-38481.52,
6340.00,27096.60,42.34,266.78,-38496.45,
6345.00,27116.40,42.34,266.98,-38507.97,
6343.00,27128.00,42.35,267.10,-38514.70,
6345.00,27128.50,42.35,267.11,-38515.00,
6343.00,27128.60,42.36,267.11,-38515.06,
6345.00,27136.50,42.36,267.19,-38519.65,
6343.00,27159.20,42.36,267.42,-38532.82,
6346.00,27172.90,42.37,267.56,-38540.78,
6345.00,27194.80,42.38,267.78,-38553.48,
6346.00,27212.40,42.38,267.96,-38563.67,
6349.00,27209.70,42.39,267.94,-38562.12,
6347.00,27216.90,42.39,268.01,-38566.28,
6349.00,27226.00,42.40,268.10,-38571.56,
6350.00,27232.80,42.40,268.17,-38575.49,
6356350.00,27254.20,42.41,268.39,-38587.89,
6354.00,27262.00,42.41,268.47,-38592.39,
6354.00,27286.10,42.41,268.72,-38606.33,
6352.00,27307.90,42.42,268.94,-38618.94,
6354.00,27321.70,42.43,269.08,-38626.91,
6352.00,27335.50,42.43,269.22,-38634.88,
6352.00,27347.90,42.44,269.35,-38642.04,
6351.00,27368.50,42.44,269.56,-38653.93,
6351.00,27384.90,42.45,269.73,-38663.39,
6354.00,27387.00,42.45,269.75,-38664.59,
6353.00,27414.30,42.46,270.03,-38680.32,
6353.00,27424.40,42.46,270.13,-38686.15,
6356.00,27448.30,42.47,270.38,-38699.91,
6356.00,27466.60,42.47,270.56,-38710.44,
6354.00,27486.30,42.47,270.76,-38721.75,
6354.00,27507.30,42.48,270.98,-38733.82,
6356.00,27524.40,42.48,271.15,-38743.65,
6355.00,27545.30,42.49,271.37,-38755.65,
6355.00,27559.50,42.49,271.51,-38763.79,
6356.00,27573.60,42.50,271.66,-38771.87,
6359.00,27587.40,42.51,271.80,-38779.79,
6355.00,27602.40,42.51,271.95,-38788.38,
6357.00,27625.80,42.52,272.19,-38801.78,
6356355.00,27640.30,42.52,272.34,-38810.08,
6357.00,27661.20,42.53,272.55,-38822.03,
6363.00,27678.50,42.54,272.73,-38831.93,
6361.00,27699.40,42.54,272.94,-38843.87,
6361.00,27714.10,42.55,273.09,-38852.25,
6361.00,27733.10,42.55,273.29,-38863.10,
6363.00,27756.90,42.56,273.53,-38876.68,
6365.00,27775.30,42.56,273.72,-38887.17,
6363.00,27800.40,42.57,273.98,-38901.48,
6365.00,27816.40,42.57,274.14,-38910.58,
6361.00,27843.00,42.58,274.41,-38925.73,
6367.00,27857.10,42.57,274.56,-38933.74,
6365.00,27878.20,42.60,274.77,-38945.73,
6366.00,27894.00,42.60,274.93,-38954.71,
6365.00,27916.40,42.61,275.16,-38967.42,
6366.00,27943.10,42.61,275.44,-38982.58,
6369.00,27964.30,42.62,275.65,-38994.60,
6368.00,27985.70,42.63,275.87,-39006.73,
6367.00,27999.60,42.63,276.01,-39014.60,
6368.00,28021.40,42.64,276.24,-39026.94,
6370.00,28039.60,42.65,276.42,-39037.24,
6368.00,28059.40,42.65,276.63,-39048.43,
6368.00,28083.80,42.66,276.88,-39062.22,
6371.00,28104.70,42.66,277.09,-39074.01,
6376372.00,28120.30,42.67,277.25,-39082.82,
6372.00,28142.80,42.67,277.48,-39095.52,
6374.00,28156.70,42.68,277.62,-39103.34,
6376.00,28164.80,42.69,277.70,-39107.92,
6375.00,28179.60,42.69,277.86,-39116.26,
6374.00,28190.20,42.70,277.96,-39122.23,
6373.00,28203.90,42.70,278.10,-39129.94,
6374.00,28219.40,42.71,278.26,-39138.67,
6379.00,28233.60,42.71,278.41,-39146.67,
6373.00,28251.20,42.72,278.59,-39156.55,
6378.00,28267.60,42.72,278.76,-39165.77,
6378.00,28282.00,42.73,278.90,-39173.86,
6377.00,28297.90,42.73,279.07,-39182.79,
6382.00,28314.00,42.73,279.23,-39191.83,
6378.00,28334.00,42.74,279.43,-39203.04,
6380.00,28348.40,42.74,279.58,-39211.12,
6380.00,28364.10,42.75,279.74,-39219.93,
6380.00,28377.70,42.75,279.88,-39227.54,
6381.00,28394.40,42.76,280.05,-39236.89,
6382.00,28411.00,42.77,280.22,-39246.17,
6380.00,28420.60,42.77,280.32,-39251.55,
6383.00,28444.00,42.77,280.56,-39264.64,
6380.00,28457.60,42.78,280.70,-39272.24,
6384.00,28473.80,42.78,280.86,-39281.29,
6386383.00,28495.30,42.78,281.08,-39293.30,
6385.00,28505.80,42.79,281.19,-39299.16,
6381.00,28530.00,42.79,281.44,-39312.66,
6384.00,28547.40,42.80,281.62,-39322.36,
6387.00,28567.00,42.80,281.82,-39333.28,
6385.00,28582.60,42.81,281.98,-39341.97,
6388.00,28596.00,42.81,282.11,-39349.43,
6385.00,28593.90,42.81,282.09,-39348.28,
6389.00,28594.30,42.82,282.10,-39348.49,
6387.00,28596.20,42.82,282.12,-39349.55,
6389.00,28601.10,42.82,282.17,-39352.27,
6387.00,28601.00,42.82,282.17,-39352.22,
6387.00,28601.30,42.82,282.17,-39352.38,
6389.00,28601.80,42.83,282.17,-39352.67,
6389.00,28601.10,42.83,282.17,-39352.27,
6390.00,28601.10,42.83,282.17,-39352.27,
6388.00,28600.80,42.83,282.16,-39352.11,
6389.00,28600.70,42.83,282.16,-39352.05,
6385.00,28600.30,42.83,282.16,-39351.83,
6389.00,28601.00,42.83,282.17,-39352.22,
6389.00,28601.10,42.83,282.17,-39352.27,
6387.00,28601.40,42.83,282.17,-39352.45,
6389.00,28602.10,42.83,282.18,-39352.83,
6387.00,28601.60,42.83,282.17,-39352.56,
6386392.00,28601.70,42.83,282.17,-39352.60,
6394.00,28601.10,42.83,282.17,-39352.27,
6395.00,28601.50,42.84,282.17,-39352.50,
6393.00,28601.40,42.83,282.17,-39352.45,
6397.00,28602.30,42.84,282.18,-39352.94,
6398.00,28602.00,42.84,282.18,-39352.78,
6398.00,28601.40,42.84,282.17,-39352.45,
6400.00,28602.00,42.84,282.18,-39352.78,
6398.00,28601.60,42.84,282.17,-39352.56,
6400.00,28601.20,42.84,282.17,-39352.33,
6399.00,28601.30,42.84,282.17,-39352.38,
6402.00,28601.60,42.84,282.17,-39352.56,
6400.00,28600.80,42.84,282.16,-39352.11,
6403.00,28601.40,42.84,282.17,-39352.45,
6401.00,28601.60,42.84,282.17,-39352.56,
6401.00,28601.20,42.84,282.17,-39352.33,
6401.00,28600.70,42.84,282.16,-39352.05,
6400.00,28601.00,42.84,282.17,-39352.22,
6399.00,28599.40,42.84,282.15,-39351.33,
6400.00,28600.30,42.84,282.16,-39351.83,
6401.00,28600.30,42.84,282.16,-39351.83,
6401.00,28600.90,42.84,282.16,-39352.16,
6400.00,28599.80,42.82,282.15,-39351.56,
6406401.00,28600.90,42.84,282.16,-39352.16,
6401.00,28600.50,42.84,282.16,-39351.94,
6403.00,28601.40,42.84,282.17,-39352.45,
6402.00,28599.30,42.84,282.15,-39351.27,
6402.00,28601.30,42.84,282.17,-39352.38,
6401.00,28600.60,42.84,282.16,-39352.00,
6403.00,28600.50,42.84,282.16,-39351.94,
6402.00,28600.80,42.84,282.16,-39352.11,
6399.00,28600.10,42.84,282.16,-39351.71,
6402.00,28601.10,42.84,282.17,-39352.27,
6400.00,28601.20,42.84,282.17,-39352.33,
6401.00,28600.80,42.84,282.16,-39352.11,
6400.00,28599.90,42.84,282.15,-39351.60,
6398.00,28600.80,42.84,282.16,-39352.11,
6402.00,28600.70,42.84,282.16,-39352.05,
6398.00,28600.50,42.84,282.16,-39351.94,
6401.00,28600.70,42.84,282.16,-39352.05,
6400.00,28600.50,42.84,282.16,-39351.94,
6403.00,28600.30,42.84,282.16,-39351.83,
6402.00,28600.80,42.84,282.16,-39352.11,
6402.00,28600.30,42.84,282.16,-39351.83,
6400.00,28600.50,42.84,282.16,-39351.94,
6401.00,28600.50,42.84,282.16,-39351.94,
6401.00,28600.40,42.84,282.16,-39351.88,
6406403.00,28601.40,42.84,282.17,-39352.45,
6402.00,28600.70,42.84,282.16,-39352.05,
6402.00,28600.50,42.84,282.16,-39351.94,
6402.00,28600.90,42.84,282.16,-39352.16,
6403.00,28600.50,42.84,282.16,-39351.94,
6402.00,28600.20,42.84,282.16,-39351.77,
6403.00,28600.20,42.84,282.16,-39351.77,
6404.00,28600.40,42.84,282.16,-39351.88,
6402.00,28600.10,42.84,282.16,-39351.71,
6402.00,28600.70,42.84,282.16,-39352.05,
6403.00,28600.50,42.84,282.16,-39351.94,
6402.00,28600.30,42.84,282.16,-39351.83,
6405.00,28600.30,42.84,282.16,-39351.83,
6402.00,28600.50,42.84,282.16,-39351.94,
6402.00,28600.30,42.84,282.16,-39351.83,
6404.00,28600.00,42.84,282.16,-39351.66,
6406.00,28601.00,42.84,282.17,-39352.22,
6404.00,28599.20,42.84,282.15,-39351.21,
6403.00,28599.60,42.84,282.15,-39351.44,
6404.00,28599.20,42.84,282.15,-39351.21,
6403.00,28598.10,42.84,282.14,-39350.60,
6402.00,28598.90,42.84,282.14,-39351.05,
6404.00,28598.90,42.84,282.14,-39351.05,
6404.00,28598.50,42.84,282.14,-39350.83,
6406402.00,28600.00,42.84,282.16,-39351.66,
6404.00,28600.30,42.84,282.16,-39351.83,
6404.00,28599.90,42.84,282.15,-39351.60,
6403.00,28600.50,42.84,282.16,-39351.94,
6404.00,28600.40,42.84,282.16,-39351.88,
6404.00,28601.00,42.84,282.17,-39352.22,
6404.00,28600.10,42.84,282.16,-39351.71,
6404.00,28600.10,42.84,282.16,-39351.71,
6402.00,28599.80,42.84,282.15,-39351.56,
6404.00,28600.60,42.84,282.16,-39352.00,
6402.00,28599.50,42.83,282.15,-39351.38,
6398.00,28599.90,42.84,282.15,-39351.60,
6403.00,28599.90,42.83,282.15,-39351.60,
6402.00,28600.00,42.83,282.16,-39351.66,
6404.00,28600.90,42.83,282.16,-39352.16,
6404.00,28600.30,42.84,282.16,-39351.83,
6405.00,28599.30,42.83,282.15,-39351.27,
6406.00,28600.00,42.83,282.16,-39351.66,
6406.00,28599.70,42.83,282.15,-39351.50,
6401.00,28599.40,42.84,282.15,-39351.33,
6395.00,28599.40,42.83,282.15,-39351.33,
6402.00,28599.10,42.83,282.15,-39351.17,
6397.00,28580.80,42.83,281.96,-39340.98,
6406400.00,28547.00,42.83,281.61,-39322.14,
6400.00,28520.90,42.83,281.35,-39307.59,
6403.00,28496.40,42.83,281.10,-39293.92,
6409.00,28471.20,42.82,280.84,-39279.84,
6399.00,28443.70,42.82,280.56,-39264.47,
6402.00,28418.60,42.82,280.30,-39250.43,
6406.00,28398.60,42.81,280.10,-39239.24,
6406.00,28403.80,42.81,280.15,-39242.15,
6394.00,28396.30,42.81,280.07,-39237.95,
6406.00,28378.70,42.80,279.89,-39228.10,
6404.00,28345.50,42.80,279.55,-39209.49,
6390.00,28322.30,42.80,279.32,-39196.47,
6395.00,28298.40,42.79,279.07,-39183.07,
6386.00,28271.40,42.79,278.79,-39167.91,
6392.00,28261.50,42.78,278.69,-39162.34,
6388.00,28246.30,42.78,278.54,-39153.80,
6389.00,28217.30,42.78,278.24,-39137.48,
6387.00,28192.20,42.77,277.98,-39123.35,
6389.00,28173.00,42.76,277.79,-39112.53,
6371.00,28161.20,42.76,277.67,-39105.89,
6394.00,28140.60,42.76,277.46,-39094.27,
6389.00,28121.10,42.76,277.26,-39083.28,
6389.00,28100.20,42.75,277.04,-39071.48,
6387.00,28074.80,42.74,276.78,-39057.13,
6386381.00,28054.00,42.74,276.57,-39045.37,
6379.00,28025.10,42.73,276.28,-39029.02,
6379.00,27999.20,42.72,276.01,-39014.37,
6381.00,27963.90,42.72,275.65,-38994.37,
6379.00,27941.00,42.71,275.42,-38981.39,
6382.00,27914.60,42.70,275.15,-38966.40,
6381.00,27884.30,42.70,274.84,-38949.19,
6378.00,27865.40,42.69,274.64,-38938.46,
6380.00,27824.10,42.68,274.22,-38914.96,
6380.00,27807.70,42.67,274.05,-38905.63,
6382.00,27774.40,42.67,273.71,-38886.66,
6381.00,27751.00,42.66,273.47,-38873.32,
6378.00,27755.60,42.66,273.52,-38875.94,
6378.00,27731.50,42.64,273.27,-38862.19,
6378.00,27703.90,42.64,272.99,-38846.44,
6374.00,27690.00,42.63,272.85,-38838.50,
6374.00,27666.10,42.63,272.60,-38824.83,
6374.00,27640.80,42.62,272.35,-38810.36,
6374.00,27627.50,42.61,272.21,-38802.75,
6371.00,27598.10,42.60,271.91,-38785.92,
6373.00,27569.50,42.60,271.62,-38769.52,
6372.00,27550.10,42.59,271.42,-38758.41,
6371.00,27520.30,42.58,271.11,-38741.29,
6366369.00,27490.20,42.57,270.80,-38724.00,
6372.00,27471.80,42.57,270.62,-38713.43,
6373.00,27430.90,42.56,270.20,-38689.88,
6369.00,27418.50,42.55,270.07,-38682.74,
6371.00,27395.20,42.54,269.83,-38669.33,
6368.00,27379.10,42.54,269.67,-38660.05,
6369.00,27360.60,42.53,269.48,-38649.37,
6366.00,27348.20,42.52,269.35,-38642.21,
6370.00,27332.20,42.52,269.19,-38632.98,
6366.00,27316.60,42.51,269.03,-38623.96,
6367.00,27295.80,42.50,268.82,-38611.95,
6364.00,27282.90,42.50,268.68,-38604.50,
6366.00,27260.00,42.49,268.45,-38591.25,
6360.00,27240.00,42.48,268.25,-38579.66,
6363.00,27220.20,42.48,268.04,-38568.19,
6360.00,27207.70,42.47,267.92,-38560.95,
6362.00,27180.20,42.47,267.63,-38545.01,
6362.00,27156.80,42.46,267.39,-38531.44,
6360.00,27145.00,42.45,267.27,-38524.58,
6360.00,27122.40,42.45,267.04,-38511.46,
6360.00,27099.10,42.44,266.80,-38497.92,
6360.00,27068.10,42.43,266.49,-38479.87,
6360.00,27055.80,42.42,266.36,-38472.72,
6363.00,27023.00,42.41,266.03,-38453.61,
6356359.00,26995.70,42.40,265.75,-38437.70,
6358.00,26975.00,42.40,265.54,-38425.62,
6359.00,26961.80,42.39,265.40,-38417.92,
6357.00,26949.50,42.39,265.27,-38410.73,
6356.00,26922.40,42.38,265.00,-38394.90,
6357.00,26895.10,42.37,264.72,-38378.94,
6356.00,26872.40,42.36,264.49,-38365.65,
6355.00,26865.30,42.36,264.41,-38361.49,
6354.00,26848.70,42.35,264.24,-38351.77,
6355.00,26828.80,42.34,264.04,-38340.12,
6353.00,26826.20,42.34,264.01,-38338.58,
6353.00,26803.40,42.33,263.78,-38325.22,
6351.00,26783.10,42.33,263.57,-38313.30,
6353.00,26782.50,42.32,263.57,-38312.95,
6352.00,26758.20,42.32,263.32,-38298.68,
6354.00,26727.40,42.31,263.00,-38280.57,
6349.00,26701.20,42.30,262.73,-38265.17,
6350.00,26703.30,42.29,262.76,-38266.40,
6349.00,26682.60,42.29,262.54,-38254.21,
6348.00,26668.00,42.28,262.40,-38245.62,
6348.00,26647.90,42.28,262.19,-38233.78,
6348.00,26633.00,42.27,262.04,-38225.00,
6348.00,26611.70,42.26,261.82,-38212.43,
6351.00,26599.50,42.26,261.69,-38205.23,
6346349.00,26563.50,42.25,261.33,-38183.97,
6349.00,26539.90,42.24,261.09,-38170.02,
6350.00,26515.80,42.23,260.84,-38155.76,
6347.00,26509.50,42.23,260.77,-38152.03,
6345.00,26497.90,42.22,260.66,-38145.16,
6343.00,26473.30,42.22,260.40,-38130.60,
6346.00,26456.90,42.21,260.24,-38120.88,
6343.00,26454.40,42.20,260.21,-38119.40,
6345.00,26434.40,42.20,260.01,-38107.53,
6343.00,26394.20,42.19,259.59,-38083.67,
6340.00,26387.70,42.18,259.53,-38079.80,
6343.00,26350.00,42.18,259.14,-38057.40,
6343.00,26342.10,42.17,259.06,-38052.69,
6342.00,26302.00,42.16,258.65,-38028.82,
6341.00,26277.80,42.16,258.40,-38014.41,
6342.00,26275.30,42.15,258.38,-38012.91,
6340.00,26277.90,42.15,258.41,-38014.47,
6342.00,26282.50,42.14,258.45,-38017.20,
6338.00,26278.70,42.14,258.41,-38014.94,
6340.00,26238.90,42.13,258.01,-37991.20,
6342.00,26228.70,42.13,257.90,-37985.12,
6340.00,26223.10,42.12,257.85,-37981.77,
6339.00,26177.80,42.11,257.38,-37954.69,
6336337.00,26192.60,42.11,257.53,-37963.55,
6336.00,26191.30,42.10,257.52,-37962.77,
6336.00,26183.50,42.10,257.44,-37958.12,
6337.00,26182.80,42.09,257.43,-37957.69,
6335.00,26184.40,42.09,257.45,-37958.64,
6339.00,26183.30,42.09,257.44,-37958.00,
6340.00,26173.40,42.09,257.34,-37952.07,
6339.00,26143.90,42.08,257.03,-37934.42,
6339.00,26135.00,42.08,256.94,-37929.09,
6335.00,26135.40,42.07,256.95,-37929.33,
6333.00,26135.50,42.07,256.95,-37929.39,
6335.00,26135.20,42.07,256.95,-37929.21,
6333.00,26135.50,42.07,256.95,-37929.39,
6335.00,26135.30,42.07,256.95,-37929.27,
6334.00,26136.00,42.07,256.95,-37929.69,
6335.00,26136.30,42.06,256.96,-37929.87,
6334.00,26136.70,42.06,256.96,-37930.11,
6339.00,26136.90,42.06,256.96,-37930.23,
6337.00,26136.80,42.06,256.96,-37930.17,
6334.00,26134.70,42.06,256.94,-37928.92,
6333.00,26114.20,42.06,256.73,-37916.64,
6331.00,26092.70,42.05,256.51,-37903.75,
6334.00,26092.20,42.05,256.51,-37903.45,
6338.00,26050.40,42.04,256.08,-37878.37,
6336334.00,26047.20,42.04,256.05,-37876.46,
6337.00,26022.20,42.03,255.79,-37861.43,
6335.00,26005.60,42.03,255.62,-37851.45,
6337.00,26007.70,42.02,255.64,-37852.72,
6338.00,26001.10,42.02,255.57,-37848.75,
6336.00,25976.80,42.02,255.33,-37834.14,
6338.00,25957.80,42.01,255.13,-37822.70,
6338.00,25942.50,42.00,254.98,-37813.48,
6339.00,25929.40,42.00,254.84,-37805.59,
6336.00,25914.30,42.00,254.69,-37796.49,
6333.00,25909.20,41.99,254.63,-37793.42,
63336332.00,25885.70,41.99,254.39,-37779.24,
6332.00,25886.70,41.98,254.40,-37779.85,
6329.00,25849.60,41.98,254.02,-37757.45,
6329.00,25853.00,41.97,254.06,-37759.50,
6332.00,25835.70,41.97,253.88,-37749.05,
6329.00,25820.80,41.97,253.73,-37740.04,
6329.00,25810.30,41.96,253.62,-37733.69,
6328.00,25807.70,41.96,253.60,-37732.11,
6331.00,25801.90,41.95,253.54,-37728.61,
6329.00,25802.80,41.95,253.55,-37729.16,
6325.00,25780.70,41.95,253.32,-37715.78,
6326325.00,25761.70,41.94,253.13,-37704.27,
6330.00,25744.20,41.94,252.95,-37693.67,
6326.00,25723.70,41.93,252.74,-37681.24,
6326.00,25692.40,41.93,252.42,-37662.26,
6327.00,25669.80,41.92,252.19,-37648.52,
6325.00,25664.10,41.92,252.13,-37645.06,
6326.00,25647.70,41.91,251.96,-37635.09,
6324.00,25633.90,41.91,251.82,-37626.71,
6327.00,25593.40,41.90,251.40,-37602.05,
6324.00,25592.60,41.90,251.40,-37601.57,
6325.00,25576.70,41.89,251.23,-37591.88,
6326.00,25542.80,41.88,250.89,-37571.21,
6324.00,25495.20,41.88,250.40,-37542.17,
6325.00,25479.80,41.87,250.24,-37532.75,
6323.00,25479.50,41.86,250.24,-37532.56,
6324.00,25465.00,41.86,250.09,-37523.70,
6324.00,25464.30,41.85,250.08,-37523.27,
6324.00,25442.30,41.85,249.86,-37509.82,
6324.00,25449.90,41.84,249.94,-37514.47,
6324.00,25451.10,41.84,249.95,-37515.20,
6320.00,25427.50,41.84,249.71,-37500.76,
6322.00,25418.30,41.83,249.61,-37495.12,
6324.00,25387.50,41.82,249.30,-37476.25,
6322.00,25368.20,41.82,249.10,-37464.41,
6321.00,25345.00,41.81,248.86,-37450.18,
6316318.00,25324.30,41.81,248.65,-37437.48,
6320.00,25319.80,41.80,248.61,-37434.72,
6320.00,25278.70,41.79,248.19,-37409.44,
6321.00,25255.70,41.78,247.95,-37395.28,
6319.00,25247.70,41.78,247.87,-37390.36,
6322.00,25238.10,41.78,247.77,-37384.45,
6321.00,25187.60,41.77,247.25,-37353.32,
6317.00,25171.50,41.76,247.09,-37343.39,
6319.00,25149.10,41.75,246.86,-37329.57,
6318.00,25136.60,41.75,246.73,-37321.84,
6315.00,25117.90,41.74,246.54,-37310.28,
6317.00,25080.00,41.73,246.15,-37286.82,
6316.00,25077.70,41.73,246.13,-37285.41,
6317.00,25053.80,41.72,245.89,-37270.61,
6316.00,25021.20,41.71,245.55,-37250.39,
6314.00,25009.80,41.71,245.44,-37243.31,
6314.00,24985.80,41.70,245.19,-37228.42,
6314.00,24971.50,41.69,245.04,-37219.55,
6316.00,24961.30,41.68,244.94,-37213.21,
6310.00,24946.20,41.68,244.79,-37203.82,
6315.00,24950.20,41.68,244.83,-37206.30,
6313.00,24914.20,41.67,244.46,-37183.91,
6314.00,24885.80,41.63,244.17,-37166.23,
6316311.00,24886.50,41.65,244.17,-37166.67,
6310.00,24882.80,41.65,244.14,-37164.36,
6310.00,24842.10,41.65,243.72,-37138.98,
6311.00,24854.50,41.64,243.85,-37146.71,
6311.00,24840.30,41.63,243.70,-37137.86,
6310.00,24809.90,41.63,243.39,-37118.89,
6308.00,24808.10,41.63,243.37,-37117.76,
6312.00,24800.30,41.62,243.29,-37112.89,
6310.00,24779.30,41.61,243.08,-37099.76,
6309.00,24766.10,41.61,242.94,-37091.51,
6310.00,24746.40,41.60,242.74,-37079.19,
6311.00,24772.90,41.60,243.01,-37095.76,
6309.00,24775.70,41.60,243.04,-37097.51,
6308.00,24776.50,41.59,243.05,-37098.01,
6309.00,24778.30,41.59,243.07,-37099.14,
6308.00,24784.00,41.59,243.13,-37102.69,
6309.00,24788.30,41.59,243.17,-37105.39,
6308.00,24790.80,41.59,243.20,-37106.95,
6306.00,24795.30,41.58,243.24,-37109.77,
6306.00,24798.40,41.59,243.27,-37111.70,
6305.00,24796.20,41.58,243.25,-37110.33,
6305.00,24785.50,41.58,243.14,-37103.64,
6305.00,24791.30,41.58,243.20,-37107.26,
6305.00,24790.70,41.58,243.19,-37106.89,
6306306.00,24790.60,41.58,243.19,-37106.83,
6308.00,24791.00,41.58,243.20,-37107.08,
6309.00,24790.60,41.58,243.19,-37106.83,
6306.00,24790.70,41.58,243.19,-37106.89,
6306.00,24790.80,41.58,243.20,-37106.95,
6307.00,24790.70,41.57,243.19,-37106.89,
6309.00,24790.90,41.57,243.20,-37107.02,
6308.00,24790.70,41.57,243.19,-37106.89,
6308.00,24790.70,41.57,243.19,-37106.89,
6308.00,24791.00,41.57,243.20,-37107.08,
6304.00,24790.50,41.57,243.19,-37106.77,
6307.00,24791.00,41.57,243.20,-37107.08,
6307.00,24790.80,41.57,243.20,-37106.95,
6309.00,24790.70,41.57,243.19,-37106.89,
6309.00,24791.00,41.57,243.20,-37107.08,
6308.00,24790.60,41.57,243.19,-37106.83,
6311.00,24791.00,41.57,243.20,-37107.08,
6310.00,24790.70,41.57,243.19,-37106.89,
6311.00,24794.60,41.57,243.23,-37109.33,
6311.00,24787.40,41.57,243.16,-37104.82,
6311.00,24791.40,41.57,243.20,-37107.33,
6311.00,24792.80,41.57,243.22,-37108.21,
6310.00,24794.90,41.56,243.24,-37109.51,
6316314.00,24795.60,41.57,243.24,-37109.95,
6312.00,24795.20,41.57,243.24,-37109.71,
6313.00,24793.80,41.57,243.23,-37108.83,
6313.00,24781.70,41.57,243.10,-37101.26,
6312.00,24767.00,41.56,242.95,-37092.07,
6313.00,24766.30,41.56,242.95,-37091.64,
6311.00,24769.60,41.56,242.98,-37093.70,
6311.00,24732.20,41.56,242.60,-37070.29,
6313.00,24721.50,41.56,242.49,-37063.60,
6310.00,24696.30,41.55,242.23,-37047.81,
6305.00,24679.40,41.55,242.06,-37037.21,
6307.00,24690.50,41.55,242.17,-37044.17,
6308.00,24683.10,41.54,242.09,-37039.53,
6309.00,24679.30,41.54,242.06,-37037.15,
6308.00,24662.50,41.54,241.88,-37026.61,
6302.00,24637.10,41.53,241.62,-37010.66,
6301.00,24632.90,41.53,241.58,-37008.02,
6303.00,24598.30,41.52,241.23,-36986.28,
6305.00,24594.00,41.52,241.18,-36983.57,
6304.00,24587.50,41.52,241.12,-36979.48,
6304.00,24601.90,41.52,241.26,-36988.55,
6304.00,24603.20,41.51,241.28,-36989.36,
6303.00,24550.80,41.51,240.74,-36956.39,
6304.00,24544.90,41.50,240.68,-36952.66,
6306306.00,24532.70,41.50,240.56,-36944.98,
6303.00,24504.70,41.49,240.27,-36927.32,
6303.00,24493.90,41.49,240.16,-36920.51,
6304.00,24489.80,41.49,240.12,-36917.92,
6303.00,24472.10,41.48,239.94,-36906.75,
6303.00,24449.30,41.48,239.70,-36892.35,
6303.00,24431.90,41.47,239.52,-36881.35,
6301.00,24419.00,41.47,239.39,-36873.19,
6304.00,24437.30,41.47,239.58,-36884.75,
6303.00,24421.30,41.46,239.42,-36874.64,
6303.00,24400.00,41.46,239.20,-36861.17,
6301.00,24390.30,41.45,239.10,-36855.02,
6301.00,24379.70,41.45,238.99,-36848.32,
6301.00,24374.90,41.45,238.94,-36845.26,
6299.00,24366.90,41.44,238.86,-36840.20,
6301.00,24370.40,41.44,238.90,-36842.42,
6304.00,24348.40,41.44,238.67,-36828.48,
6299.00,24354.40,41.44,238.73,-36832.27,
