cond_uscm,pH,pressure_mbar,temp_C,depth_m,alt_m
6119,11.12,28714.80,42.53,283.33,-39415.46
6119,11.10,28730.20,42.53,283.49,-39424.00
6117,11.10,28730.20,42.53,283.49,-39424.00
6119,11.12,28717.70,42.53,283.36,-39417.07
6118,11.12,28691.10,42.52,283.09,-39402.32
6116,11.12,28663.00,42.52,282.80,-39386.71
6117,11.14,28647.60,42.52,282.64,-39378.13
6117,11.12,28612.70,42.51,282.29,-39358.73
6116,11.11,28583.50,42.51,281.99,-39342.46
6117,11.12,28556.10,42.50,281.71,-39327.21
6115,11.12,28502.80,42.50,281.16,-39297.49
6115,11.14,28465.40,42.49,280.78,-39276.61
6114,11.14,28434.10,42.49,280.46,-39259.10
6112,11.12,28399.00,42.48,280.10,-39239.46
6112,11.12,28364.50,42.47,279.75,-39220.14
6110,11.12,28333.70,42.46,279.43,-39202.87
6110,11.13,28290.80,42.46,278.99,-39178.80
6110,11.12,28271.70,42.45,278.80,-39168.07
6107,11.12,28231.00,42.44,278.38,-39145.19
6108,11.11,28235.80,42.43,278.43,-39147.89
6109,11.11,28222.50,42.43,278.29,-39140.41
6107,11.11,28185.60,42.42,277.92,-39119.64
6108,11.11,28146.40,42.41,277.52,-39097.54
6106,11.12,28103.60,42.41,277.08,-39073.39
6104,11.12,28071.80,42.39,276.75,-39055.43
6106,11.12,28046.50,42.39,276.49,-39041.14
6102,11.12,28026.60,42.38,276.29,-39029.88
6102,11.12,27985.60,42.37,275.87,-39006.67
6104,11.12,27952.90,42.36,275.54,-38988.13
6099,11.12,27924.30,42.35,275.24,-38971.92
6101,11.12,27895.50,42.35,274.95,-38955.56
6099,11.12,27872.70,42.34,274.72,-38942.60
6101,11.12,27851.20,42.33,274.50,-38930.39
6097,11.12,27825.20,42.32,274.23,-38915.60
6099,11.12,27807.40,42.31,274.05,-38905.46
6095,11.11,27767.00,42.30,273.64,-38882.44
6097,11.11,27751.00,42.29,273.47,-38873.32
6094,11.11,27723.10,42.28,273.19,-38857.39
6094,11.11,27694.00,42.28,272.89,-38840.78
6096,11.10,27643.30,42.27,272.37,-38811.80
6092,11.10,27602.60,42.26,271.95,-38788.50
6092,11.11,27559.10,42.24,271.51,-38763.55
6088,11.11,27521.90,42.23,271.13,-38742.21
6089,11.11,27484.20,42.22,270.74,-38720.55
6090,11.11,27450.70,42.21,270.40,-38701.28
6088,11.12,27411.30,42.20,270.00,-38678.60
6084,11.12,27369.70,42.19,269.57,-38654.62
6084,11.11,27329.10,42.18,269.16,-38631.19
6084,11.11,27292.40,42.17,268.78,-38609.99
6083,11.12,27257.60,42.15,268.43,-38589.85
6080,11.11,27209.80,42.14,267.94,-38562.18
6082,11.11,27155.00,42.13,267.38,-38530.40
6079,11.11,27112.00,42.11,266.94,-38505.41
6078,11.11,27064.20,42.10,266.45,-38477.61
6076,11.11,27017.90,42.09,265.97,-38450.64
6075,11.11,26982.40,42.07,265.61,-38429.94
6076,11.11,26935.40,42.06,265.13,-38402.50
6073,11.12,26883.70,42.04,264.60,-38372.27
6070,11.11,26837.50,42.03,264.13,-38345.20
6071,11.12,26794.60,42.02,263.69,-38320.05
6069,11.11,26743.80,42.00,263.17,-38290.22
6068,11.11,26703.40,41.99,262.76,-38266.46
6066,11.11,26680.50,41.98,262.52,-38252.98
6065,11.11,26649.40,41.96,262.21,-38234.67
6067,11.11,26625.70,41.95,261.96,-38220.70
6065,11.11,26616.50,41.94,261.87,-38215.26
6067,11.12,26602.10,41.93,261.72,-38206.77
6065,11.11,26567.20,41.92,261.36,-38186.15
6061,11.11,26510.70,41.91,260.79,-38152.75
6062,11.11,26493.30,41.89,260.61,-38142.44
6061,11.11,26459.70,41.88,260.26,-38122.54
6061,11.11,26441.40,41.88,260.08,-38111.68
6059,11.11,26413.90,41.87,259.80,-38095.37
6060,11.11,26393.80,41.85,259.59,-38083.42
6058,11.12,26360.40,41.84,259.25,-38063.59
6059,11.12,26300.80,41.83,258.64,-38028.11
6057,11.14,26247.60,41.82,258.10,-37996.40
6055,11.13,26201.10,41.80,257.62,-37968.62
6054,11.12,26154.20,41.79,257.14,-37940.59
6051,11.12,26114.70,41.77,256.74,-37916.94
6052,11.12,26063.80,41.76,256.22,-37886.42
6051,11.12,26014.40,41.74,255.71,-37856.74
6050,11.13,25983.60,41.73,255.40,-37838.22
6048,11.13,25950.40,41.72,255.06,-37818.25
6050,11.12,25925.60,41.71,254.80,-37803.31
6047,11.12,25894.40,41.70,254.48,-37784.48
6046,11.12,25910.50,41.69,254.65,-37794.21
6048,11.12,25902.30,41.68,254.56,-37789.26
6046,11.12,25905.60,41.67,254.60,-37791.25
6046,11.11,25890.40,41.66,254.44,-37782.08
6047,11.11,25921.80,41.65,254.76,-37801.01
6048,11.13,25888.20,41.65,254.42,-37780.75
6047,11.12,25847.00,41.64,254.00,-37755.88
6045,11.12,25831.00,41.63,253.83,-37746.21
6046,11.12,25780.70,41.62,253.32,-37715.78
6043,11.11,25717.20,41.61,252.67,-37677.30
6041,11.13,25658.20,41.60,252.07,-37641.48
6039,11.12,25627.30,41.58,251.75,-37622.69
6039,11.13,25618.60,41.58,251.66,-37617.40
6040,11.13,25589.10,41.56,251.36,-37599.43
6041,11.12,25537.90,41.56,250.84,-37568.23
6038,11.13,25496.30,41.54,250.41,-37542.82
6038,11.12,25457.40,41.53,250.01,-37519.05
6035,11.12,25434.80,41.52,249.78,-37505.22
6036,11.13,25384.60,41.51,249.27,-37474.48
6034,11.12,25340.40,41.50,248.82,-37447.37
6031,11.12,25290.70,41.48,248.31,-37416.83
6032,11.13,25229.90,41.47,247.69,-37379.41
6030,11.13,25196.40,41.45,247.34,-37358.75
6029,11.13,25139.20,41.44,246.76,-37323.45
6029,11.13,25093.00,41.43,246.29,-37294.88
6029,11.12,25047.50,41.41,245.82,-37266.70
6024,11.12,24998.90,41.40,245.32,-37236.57
6025,11.11,24965.50,41.38,244.98,-37215.82
6026,11.12,24913.80,41.37,244.45,-37183.66
6023,11.12,24878.00,41.36,244.09,-37161.36
6020,11.12,24824.20,41.34,243.54,-37127.81
6021,11.12,24781.10,41.33,243.10,-37100.89
6019,11.13,24734.20,41.31,242.62,-37071.55
6017,11.13,24683.30,41.30,242.10,-37039.66
6016,11.14,24645.00,41.28,241.70,-37015.62
6018,11.12,24590.60,41.27,241.15,-36981.43
6013,11.12,24538.10,41.25,240.61,-36948.38
6013,11.13,24514.50,41.24,240.37,-36933.51
6012,11.14,24469.10,41.22,239.91,-36904.86
6010,11.13,24435.40,41.21,239.56,-36883.57
6013,11.13,24403.90,41.20,239.24,-36863.64
6011,11.12,24363.90,41.18,238.83,-36838.31
6006,11.13,24371.20,41.17,238.90,-36842.93
6010,11.13,24352.90,41.16,238.72,-36831.32
6008,11.12,24316.20,41.15,238.34,-36808.05
6008,11.13,24278.10,41.14,237.95,-36783.84
6008,11.13,24237.40,41.12,237.54,-36757.96
6006,11.14,24201.10,41.11,237.16,-36734.85
6006,11.13,24167.50,41.10,236.82,-36713.42
6001,11.13,24145.60,41.09,236.60,-36699.46
6005,11.13,24101.60,41.07,236.15,-36671.34
6002,11.13,24077.50,41.07,235.90,-36655.92
6002,11.13,24049.90,41.05,235.62,-36638.25
6000,11.13,24006.40,41.04,235.17,-36610.38
6001,11.13,23968.50,41.03,234.79,-36586.05
5999,11.13,23929.00,41.02,234.38,-36560.68
5998,11.13,23893.00,41.01,234.01,-36537.50
5996,11.13,23847.70,40.99,233.55,-36508.31
5996,11.13,23819.70,40.98,233.26,-36490.24
5996,11.13,23786.20,40.97,232.92,-36468.61
5994,11.12,23751.50,40.96,232.57,-36446.18
5994,11.12,23711.70,40.94,232.16,-36420.41
5992,11.13,23666.00,40.93,231.69,-36390.78
5989,11.13,23623.60,40.92,231.26,-36363.25
5991,11.13,23569.40,40.90,230.70,-36328.00
5990,11.13,23515.30,40.89,230.15,-36292.75
5986,11.13,23458.40,40.87,229.57,-36255.61
5988,11.14,23411.20,40.86,229.09,-36224.73
5983,11.14,23373.40,40.84,228.70,-36199.97
5984,11.13,23326.30,40.83,228.22,-36169.08
5984,11.13,23274.50,40.81,227.69,-36135.05
5980,11.12,23245.20,40.80,227.39,-36115.77
5979,11.13,23204.30,40.79,226.97,-36088.82
5978,11.13,23159.10,40.77,226.51,-36058.99
5978,11.13,23123.50,40.76,226.14,-36035.47
5977,11.13,23096.40,40.75,225.87,-36017.55
5977,11.13,23073.20,40.74,225.63,-36002.19
5975,11.13,23025.50,40.72,225.14,-35970.57
5974,11.13,22980.20,40.71,224.68,-35940.48
5974,11.13,22937.70,40.69,224.24,-35912.23
5971,11.13,22883.80,40.68,223.69,-35876.33
5971,11.13,22855.60,40.66,223.40,-35857.51
5972,11.13,22845.30,40.65,223.30,-35850.64
5969,11.13,22812.40,40.64,222.96,-35828.66
5968,11.13,22771.40,40.63,222.54,-35801.23
5968,11.13,22718.90,40.61,222.00,-35766.05
5967,11.13,22676.50,40.60,221.57,-35737.60
5966,11.13,22621.30,40.58,221.01,-35700.49
5964,11.13,22581.60,40.57,220.60,-35673.76
5962,11.12,22530.50,40.56,220.08,-35639.28
5962,11.13,22518.70,40.54,219.96,-35631.31
5962,11.14,22488.10,40.53,219.64,-35610.63
5960,11.14,22437.60,40.52,219.13,-35576.45
5961,11.14,22412.40,40.51,218.87,-35559.37
5958,11.14,22357.90,40.49,218.31,-35522.38
5959,11.14,22309.90,40.48,217.82,-35489.73
5955,11.14,22262.30,40.46,217.33,-35457.30
5956,11.14,22214.50,40.45,216.85,-35424.69
5956,11.14,22163.20,40.43,216.32,-35389.62
5952,11.13,22107.90,40.42,215.76,-35351.75
5948,11.13,22055.50,40.40,215.22,-35315.78
5949,11.13,22008.20,40.39,214.74,-35283.26
5948,11.13,21956.10,40.37,214.20,-35247.38
5947,11.13,21907.40,40.36,213.70,-35213.77
5946,11.14,21853.90,40.34,213.16,-35176.78
5945,11.15,21799.90,40.32,212.61,-35139.38
5944,11.14,21754.80,40.31,212.14,-35108.07
5941,11.14,21703.60,40.29,211.62,-35072.47
5942,11.14,21664.80,40.28,211.22,-35045.44
5939,11.14,21618.50,40.26,210.75,-35013.14
5939,11.14,21575.40,40.25,210.31,-34983.03
5936,11.14,21536.50,40.23,209.91,-34955.81
5938,11.14,21490.90,40.22,209.44,-34923.85
5936,11.14,21455.20,40.20,209.08,-34898.79
5933,11.14,21418.40,40.18,208.70,-34872.92
5933,11.13,21410.70,40.18,208.62,-34867.50
5934,11.13,21357.80,40.16,208.08,-34830.24
5933,11.14,21308.20,40.14,207.58,-34795.23
5929,11.13,21265.70,40.13,207.14,-34765.19
5929,11.15,21229.90,40.12,206.78,-34739.84
5929,11.14,21208.30,40.10,206.55,-34724.53
5927,11.14,21178.60,40.09,206.25,-34703.46
5927,11.13,21129.60,40.08,205.75,-34668.63
5927,11.15,21083.50,40.07,205.28,-34635.83
5926,11.15,21038.30,40.05,204.82,-34603.60
5924,11.13,20997.40,40.04,204.40,-34574.38
5921,11.14,20961.50,40.02,204.03,-34548.69
5921,11.14,20920.90,40.01,203.61,-34519.61
5919,11.14,20880.60,39.99,203.20,-34490.70
5919,11.14,20839.70,39.98,202.78,-34461.31
5918,11.14,20790.60,39.97,202.28,-34425.95
5917,11.14,20748.70,39.95,201.85,-34395.73
5915,11.14,20715.80,39.94,201.52,-34371.98
5916,11.14,20691.40,39.93,201.27,-34354.33
5913,11.14,20694.20,39.92,201.30,-34356.35
5916,11.14,20671.70,39.91,201.07,-34340.07
5914,11.14,20624.00,39.90,200.58,-34305.51
5911,11.14,20573.10,39.88,200.06,-34268.56
5911,11.14,20527.90,39.87,199.60,-34235.67
5911,11.14,20486.10,39.86,199.17,-34205.21
5908,11.15,20434.30,39.84,198.64,-34167.40
5908,11.16,20386.00,39.82,198.14,-34132.07
5906,11.16,20341.50,39.81,197.69,-34099.47
5905,11.15,20296.20,39.80,197.23,-34066.21
5903,11.15,20249.20,39.78,196.74,-34031.64
5902,11.14,20210.70,39.77,196.35,-34003.27
5901,11.15,20164.20,39.75,195.88,-33968.96
5899,11.15,20131.50,39.74,195.54,-33944.79
5897,11.15,20095.00,39.73,195.17,-33917.77
5899,11.14,20046.70,39.71,194.67,-33881.96
5897,11.16,19994.60,39.70,194.14,-33843.25
5895,11.15,19952.00,39.68,193.71,-33811.54
5893,11.15,19913.80,39.67,193.31,-33783.05
5893,11.15,19877.50,39.65,192.94,-33755.96
5894,11.15,19832.30,39.64,192.48,-33722.14
5892,11.15,19800.30,39.63,192.15,-33698.17
5891,11.16,19760.90,39.61,191.75,-33668.61
5890,11.16,19719.60,39.60,191.33,-33637.58
5888,11.15,19685.60,39.59,190.98,-33611.98
5889,11.15,19657.80,39.58,190.70,-33591.04
5884,11.15,19624.20,39.56,190.35,-33565.67
5885,11.15,19585.10,39.55,189.95,-33536.13
5886,11.16,19554.00,39.54,189.63,-33512.60
5883,11.16,19519.70,39.52,189.28,-33486.61
5883,11.16,19469.60,39.51,188.77,-33448.57
5882,11.15,19417.20,39.50,188.24,-33408.70
5881,11.15,19369.50,39.48,187.75,-33372.34
5878,11.15,19317.80,39.46,187.22,-33332.85
5879,11.16,19293.20,39.45,186.97,-33314.02
5877,11.15,19274.80,39.44,186.78,-33299.92
5878,11.15,19251.60,39.43,186.54,-33282.14
5878,11.15,19226.30,39.42,186.28,-33262.73
5877,11.15,19227.10,39.41,186.29,-33263.35
5873,11.15,19221.30,39.40,186.23,-33258.89
5874,11.15,19220.70,39.40,186.23,-33258.43
5877,11.15,19218.70,39.39,186.21,-33256.89
5873,11.15,19167.50,39.38,185.68,-33217.53
5874,11.15,19130.90,39.37,185.31,-33189.34
5872,11.16,19075.60,39.36,184.74,-33146.66
5871,11.15,19034.30,39.34,184.32,-33114.73
5869,11.15,18981.90,39.33,183.78,-33074.13
5868,11.15,18931.90,39.32,183.27,-33035.30
5866,11.16,18888.70,39.31,182.83,-33001.68
5866,11.15,18834.20,39.29,182.27,-32959.20
5863,11.15,18782.00,39.28,181.74,-32918.40
5861,11.15,18737.30,39.26,181.28,-32883.39
5863,11.15,18677.00,39.25,180.66,-32836.06
5860,11.16,18614.10,39.23,180.02,-32786.56
5854,11.16,18560.80,39.21,179.48,-32744.50
5855,11.16,18506.10,39.20,178.92,-32701.24
5854,11.16,18475.00,39.19,178.60,-32676.60
5853,11.16,18421.80,39.17,178.05,-32634.36
5854,11.15,18398.30,39.16,177.81,-32615.67
5849,11.15,18336.40,39.14,177.18,-32566.37
5848,11.16,18277.70,39.12,176.58,-32519.48
5848,11.16,18253.40,39.11,176.33,-32500.03
5842,11.17,18217.10,39.10,175.96,-32470.94
5843,11.17,18189.10,39.08,175.67,-32448.47
5847,11.16,18137.60,39.07,175.15,-32407.07
5842,11.15,18095.10,39.05,174.71,-32372.83
5843,11.15,18042.50,39.04,174.18,-32330.37
5837,11.15,17997.70,39.03,173.72,-32294.13
5838,11.15,17951.40,39.01,173.24,-32256.58
5838,11.16,17929.20,39.00,173.02,-32238.56
5837,11.16,17867.50,38.98,172.39,-32188.37
5835,11.18,17829.10,38.97,171.99,-32157.06
5834,11.16,17758.30,38.95,171.27,-32099.19
5832,11.17,17695.10,38.93,170.62,-32047.37
5823,11.16,17677.70,38.93,170.44,-32033.08
5826,11.16,17673.50,38.91,170.40,-32029.63
5822,11.16,17647.00,38.90,170.13,-32007.83
5815,11.17,17577.90,38.89,169.42,-31950.88
5809,11.16,17522.40,38.87,168.86,-31905.00
5783,11.15,17467.80,38.86,168.30,-31859.76
5766,11.15,17452.70,38.84,168.14,-31847.22
5733,11.15,17395.20,38.83,167.55,-31799.41
5628,11.16,17340.30,38.82,166.99,-31753.66
5446,11.15,17285.00,38.80,166.43,-31707.43
5249,11.16,17214.60,38.79,165.71,-31648.43
4578,11.16,17166.80,38.77,165.22,-31608.26
4120,11.17,17104.90,38.75,164.59,-31556.08
3920,11.15,17048.70,38.73,164.01,-31508.60
3843,11.15,17031.40,38.71,163.83,-31493.95
3807,11.15,17005.40,38.70,163.57,-31471.91
3738,11.14,16953.80,38.68,163.04,-31428.11
3720,11.14,16934.20,38.67,162.84,-31411.44
3708,11.14,16877.60,38.65,162.26,-31363.22
3693,11.13,16827.50,38.63,161.75,-31320.42
3687,11.13,16767.50,38.62,161.13,-31269.03
3682,11.13,16708.30,38.60,160.53,-31218.19
3681,11.14,16652.60,38.58,159.96,-31170.22
3682,11.13,16592.00,38.56,159.34,-31117.87
3683,11.15,16534.70,38.55,158.75,-31068.23
3678,11.14,16483.30,38.53,158.23,-31023.59
3676,11.15,16414.50,38.51,157.52,-30963.66
3677,11.15,16364.50,38.50,157.01,-30919.98
3675,11.15,16322.10,38.48,156.58,-30882.86
3674,11.15,16296.40,38.47,156.32,-30860.31
3671,11.15,16229.30,38.45,155.63,-30801.32
3673,11.15,16179.40,38.43,155.12,-30757.32
3671,11.15,16123.80,38.42,154.55,-30708.17
3669,11.14,16084.40,38.40,154.15,-30673.26
3670,11.15,16056.80,38.39,153.87,-30648.76
3669,11.16,15983.60,38.37,153.12,-30583.61
3669,11.15,15931.00,38.35,152.58,-30536.65
3668,11.15,15863.90,38.33,151.89,-30476.56
3667,11.15,15796.20,38.32,151.20,-30415.73
3666,11.15,15725.80,38.30,150.48,-30352.24
3666,11.15,15707.70,38.29,150.30,-30335.88
3666,11.15,15660.90,38.27,149.82,-30293.52
3665,11.15,15596.40,38.25,149.16,-30234.95
3664,11.15,15555.20,38.24,148.74,-30197.44
3661,11.15,15499.70,38.22,148.17,-30146.78
3662,11.14,15431.20,38.20,147.47,-30084.06
3661,11.15,15371.70,38.18,146.86,-30029.39
3662,11.15,15317.70,38.16,146.31,-29979.63
3660,11.15,15308.20,38.15,146.21,-29970.86
3659,11.15,15252.20,38.13,145.64,-29919.08
3660,11.15,15188.30,38.12,144.98,-29859.81
3658,11.16,15164.40,38.11,144.74,-29837.59
3657,11.15,15125.40,38.09,144.34,-29801.26
3658,11.15,15068.00,38.07,143.75,-29747.66
3656,11.16,15002.20,38.06,143.08,-29686.02
3656,11.16,14957.00,38.04,142.62,-29643.54
3655,11.16,14934.80,38.02,142.39,-29622.65
3656,11.15,14882.70,38.01,141.86,-29573.50
3654,11.16,14815.50,37.99,141.17,-29509.91
3652,11.16,14769.70,37.98,140.70,-29466.43
3652,11.15,14741.30,37.96,140.41,-29439.42
3651,11.16,14742.10,37.95,140.42,-29440.18
3651,11.15,14714.40,37.94,140.14,-29413.79
3651,11.15,14651.00,37.92,139.49,-29353.25
3650,11.16,14598.30,37.91,138.95,-29302.76
3649,11.16,14531.20,37.89,138.26,-29238.25
3648,11.16,14513.20,37.88,138.08,-29220.91
3648,11.17,14449.80,37.86,137.43,-29159.69
3646,11.16,14409.20,37.85,137.01,-29120.35
3647,11.16,14360.10,37.83,136.51,-29072.68
3645,11.15,14308.20,37.82,135.98,-29022.15
3645,11.16,14258.00,37.80,135.47,-28973.12
3644,11.15,14214.60,37.79,135.02,-28930.62
3643,11.14,14162.50,37.77,134.49,-28879.46
3642,11.16,14116.80,37.76,134.02,-28834.47
3641,11.16,14082.90,37.74,133.68,-28801.00
3640,11.16,14054.40,37.73,133.39,-28772.83
3638,11.15,14010.40,37.72,132.94,-28729.25
3639,11.15,13969.20,37.70,132.51,-28688.33
3636,11.16,13943.70,37.69,132.25,-28662.95
3633,11.18,13889.70,37.68,131.70,-28609.10
3628,11.17,13869.60,37.66,131.50,-28589.01
3626,11.16,13824.60,37.65,131.04,-28543.93
3620,11.15,13805.00,37.64,130.83,-28524.27
3613,11.14,13787.80,37.63,130.66,-28507.00
3596,11.16,13734.80,37.62,130.12,-28453.65
3586,11.16,13685.90,37.60,129.62,-28404.29
3559,11.16,13649.50,37.59,129.24,-28367.45
3535,11.15,13604.30,37.58,128.78,-28321.60
3472,11.16,13571.00,37.57,128.44,-28287.73
3480,11.15,13554.20,37.56,128.27,-28270.63
3333,11.11,13503.40,37.54,127.75,-28218.79
3243,11.11,13473.00,37.53,127.44,-28187.69
3094,11.09,13436.00,37.52,127.06,-28149.76
2262,11.02,13384.90,37.51,126.54,-28097.25
1589,10.95,13358.40,37.50,126.27,-28069.95
1029,10.69,13308.50,37.48,125.76,-28018.42
864.2,10.65,13294.70,37.47,125.62,-28004.15
759.1,10.53,13234.30,37.45,125.00,-27941.51
675.1,10.45,13197.40,37.44,124.62,-27903.15
631.7,10.39,13146.80,37.42,124.10,-27850.38
609.2,10.35,13108.70,37.41,123.71,-27810.54
590.0,10.32,13071.60,37.39,123.33,-27771.65
586.5,10.30,13065.60,37.38,123.27,-27765.35
583.2,10.30,13016.90,37.37,122.77,-27714.16
581.8,10.28,13017.00,37.36,122.78,-27714.27
580.1,10.28,12972.30,37.35,122.32,-27667.14
578.2,10.26,12915.70,37.33,121.74,-27607.28
577.2,10.26,12861.30,37.32,121.18,-27549.55
576.8,10.24,12818.30,37.31,120.74,-27503.77
577.0,10.24,12765.90,37.30,120.21,-27447.82
577.8,10.23,12703.20,37.28,119.57,-27380.62
578.5,10.22,12637.90,37.27,118.90,-27310.35
579.6,10.22,12588.70,37.25,118.39,-27257.22
581.1,10.21,12522.50,37.23,117.72,-27185.45
582.9,10.18,12470.20,37.22,117.18,-27128.54
584.6,10.19,12407.70,37.20,116.54,-27060.27
587.4,10.18,12338.80,37.19,115.84,-26984.69
589.2,10.18,12311.90,37.17,115.56,-26955.09
589.7,10.17,12308.10,37.16,115.52,-26950.90
590.0,10.16,12269.80,37.15,115.13,-26908.66
592.1,10.16,12225.30,37.13,114.68,-26859.44
593.7,10.16,12184.50,37.12,114.26,-26814.18
594.9,10.15,12148.10,37.10,113.89,-26773.70
596.2,10.14,12110.50,37.09,113.50,-26731.78
599.6,10.14,12071.00,37.07,113.10,-26687.64
599.4,10.15,12063.60,37.06,113.02,-26679.35
602.0,10.15,12005.30,37.04,112.43,-26613.94
604.0,10.14,11971.00,37.03,112.08,-26575.35
605.3,10.12,11918.80,37.02,111.54,-26516.42
607.0,10.12,11896.40,37.01,111.31,-26491.08
607.6,10.13,11858.50,37.00,110.93,-26448.11
609.0,10.11,11805.90,36.98,110.39,-26388.28
609.5,10.11,11780.20,36.97,110.13,-26358.97
609.8,10.11,11774.60,36.96,110.07,-26352.58
611.4,10.10,11732.00,36.95,109.63,-26303.86
611.7,10.10,11699.10,36.93,109.30,-26266.13
612.5,10.09,11645.40,36.92,108.75,-26204.38
613.0,10.08,11594.80,36.91,108.23,-26145.98
613.5,10.08,11544.60,36.90,107.72,-26087.83
613.7,10.07,11489.20,36.88,107.15,-26023.43
613.8,10.07,11465.90,36.87,106.91,-25996.27
613.7,10.07,11416.80,36.86,106.41,-25938.88
613.6,10.05,11356.10,36.84,105.79,-25867.65
613.6,10.05,11309.70,36.83,105.31,-25813.00
613.4,10.04,11278.20,36.82,104.99,-25775.80
613.2,10.03,11234.10,36.80,104.54,-25723.57
612.8,10.02,11178.70,36.79,103.97,-25657.73
612.4,10.01,11128.00,36.77,103.45,-25597.24
612.1,10.00,11081.40,36.76,102.98,-25541.44
611.7,9.98,11035.30,36.74,102.51,-25486.05
611.5,9.98,10989.90,36.73,102.04,-25431.32
611.1,9.98,10965.80,36.72,101.80,-25402.20
610.8,9.97,10915.50,36.70,101.28,-25341.23
610.4,9.96,10868.00,36.69,100.80,-25283.47
610.0,9.96,10813.30,36.67,100.24,-25216.68
609.6,9.94,10764.70,36.66,99.74,-25157.12
609.4,9.94,10719.10,36.65,99.27,-25101.03
609.1,9.93,10664.20,36.63,98.71,-25033.24
608.9,9.92,10613.30,36.62,98.19,-24970.13
608.7,9.92,10549.20,36.61,97.53,-24890.33
608.6,9.90,10510.40,36.59,97.14,-24841.83
608.6,9.91,10476.40,36.58,96.79,-24799.20
608.6,9.90,10418.10,36.56,96.19,-24725.86
608.6,9.90,10356.20,36.54,95.56,-24647.62
608.7,9.89,10314.30,36.53,95.13,-24594.45
608.5,9.89,10280.00,36.52,94.78,-24550.79
608.6,9.89,10234.20,36.50,94.31,-24492.31
608.6,9.88,10185.00,36.49,93.81,-24429.25
608.6,9.88,10149.10,36.47,93.44,-24383.08
608.6,9.87,10101.50,36.46,92.96,-24321.66
608.8,9.88,10041.70,36.45,92.34,-24244.17
608.8,9.87,9992.40,36.43,91.84,-24180.00
608.9,9.87,9949.10,36.42,91.40,-24123.43
608.9,9.86,9918.60,36.40,91.09,-24083.46
609.0,9.85,9847.60,36.39,90.36,-23990.03
609.0,9.85,9820.60,36.38,90.08,-23954.36
609.0,9.86,9773.90,36.36,89.61,-23892.48
609.0,9.85,9756.40,36.35,89.43,-23869.22
609.1,9.84,9713.40,36.34,88.99,-23811.94
609.1,9.84,9657.90,36.32,88.42,-23737.71
609.1,9.85,9592.90,36.31,87.75,-23650.33
609.1,9.83,9535.70,36.30,87.17,-23573.03
609.2,9.83,9483.80,36.29,86.64,-23502.57
609.4,9.83,9427.50,36.27,86.06,-23425.79
609.5,9.83,9402.00,36.26,85.80,-23390.89
609.7,9.81,9371.80,36.24,85.49,-23349.46
609.6,9.82,9353.80,36.23,85.31,-23324.71
609.9,9.82,9300.70,36.22,84.77,-23251.49
610.1,9.81,9247.10,36.21,84.22,-23177.23
610.3,9.80,9183.90,36.19,83.57,-23089.22
610.6,9.81,9119.50,36.18,82.91,-22999.04
