EC,PRESS,TEMP,DEPTH,ALT
7.22,954.70,30.74,-0.60,499.00,
7.51,954.70,30.73,-0.60,499.00,
7.57,954.40,30.72,-0.60,501.62,
7.63,954.50,30.71,-0.60,500.74,
7.66,954.40,30.69,-0.60,501.62,
7.68,954.60,30.68,-0.60,499.87,
4.21,954.50,30.67,-0.60,500.74,
4.06,954.70,30.66,-0.60,499.00,
4.91,954.30,30.65,-0.60,502.49,
5.52,954.60,30.64,-0.60,499.87,
5.97,954.30,30.63,-0.60,502.49,
5.71,954.40,30.61,-0.60,501.62,
6.44,954.30,30.60,-0.60,502.49,
6.44,954.60,30.59,-0.60,499.87,
5.45,954.60,30.56,-0.60,499.87,
5.69,954.50,30.54,-0.60,500.74,
5.95,954.60,30.50,-0.60,499.87,
5.39,955.00,30.47,-0.59,496.38,
5.22,954.80,30.43,-0.60,498.12,
5.82,955.00,30.39,-0.59,496.38,
5.97,954.30,30.36,-0.60,502.49,
6.16,954.70,30.33,-0.60,499.00,
5.69,954.90,30.31,-0.59,497.25,
6.32,954.60,30.28,-0.60,499.87,
5.48,954.90,30.26,-0.59,497.25,
6.12,953.90,30.24,-0.60,505.98,
5.33,954.40,30.22,-0.60,501.62,
6.07,954.30,30.21,-0.60,502.49,
5.58,954.60,30.18,-0.60,499.87,
5.07,954.30,30.14,-0.60,502.49,
5.73,954.50,30.10,-0.60,500.74,
5.67,954.20,30.06,-0.60,503.36,
5.73,954.30,30.01,-0.60,502.49,
6.53,954.00,29.96,-0.60,505.11,
6.34,954.30,29.90,-0.60,502.49,
6.44,954.00,29.83,-0.60,505.11,
6.40,954.00,29.77,-0.60,505.11,
6.73,954.40,29.70,-0.60,501.62,
6.81,953.70,29.64,-0.61,507.73,
6.85,954.40,29.59,-0.60,501.62,
6.70,954.50,29.54,-0.60,500.74,
6.96,954.10,29.49,-0.60,504.24,
7.12,954.00,29.45,-0.60,505.11,
6.79,954.40,29.42,-0.60,501.62,
7.27,954.40,29.41,-0.60,501.62,
7.16,954.00,29.38,-0.60,505.11,
7.46,953.90,29.36,-0.60,505.98,
7.27,954.00,29.34,-0.60,505.11,
7.31,954.10,29.32,-0.60,504.24,
7.55,954.30,29.30,-0.60,502.49,
7.26,953.50,29.28,-0.61,509.48,
7.22,953.90,29.27,-0.60,505.98,
7.11,953.20,29.25,-0.61,512.10,
5.95,953.50,29.23,-0.61,509.48,
6.10,953.10,29.21,-0.61,512.98,
6.14,953.50,29.19,-0.61,509.48,
5.99,953.20,29.18,-0.61,512.10,
6.49,953.70,29.16,-0.61,507.73,
6.77,953.80,29.15,-0.61,506.86,
6.96,953.40,29.14,-0.61,510.35,
6.84,953.30,29.13,-0.61,511.23,
6.14,953.50,29.12,-0.61,509.48,
6.03,953.20,29.11,-0.61,512.10,
6.25,953.60,29.10,-0.61,508.61,
6.36,953.60,29.09,-0.61,508.61,
6.21,953.30,29.09,-0.61,511.23,
6.72,953.30,29.08,-0.61,511.23,
6.64,953.30,29.06,-0.61,511.23,
6.76,953.50,29.05,-0.61,509.48,
6.55,953.50,29.03,-0.61,509.48,
6.27,953.70,29.01,-0.61,507.73,
6.27,952.80,28.97,-0.62,515.60,
6.01,953.30,28.94,-0.61,511.23,
6.05,953.00,28.90,-0.61,513.85,
4.29,953.30,28.86,-0.61,511.23,
4.61,953.60,28.81,-0.61,508.61,
4.79,953.60,28.77,-0.61,508.61,
5.78,953.30,28.73,-0.61,511.23,
6.08,953.50,28.70,-0.61,509.48,
6.03,953.50,28.66,-0.61,509.48,
6.36,953.40,28.61,-0.61,510.35,
6.06,953.00,28.55,-0.61,513.85,
6.01,953.40,28.49,-0.61,510.35,
5.67,953.50,28.46,-0.61,509.48,
5.37,953.50,28.43,-0.61,509.48,
6.40,953.30,28.41,-0.61,511.23,
5.75,953.10,28.39,-0.61,512.98,
6.12,953.50,28.37,-0.61,509.48,
5.84,953.20,28.35,-0.61,512.10,
5.78,953.10,28.34,-0.61,512.98,
6.49,952.80,28.32,-0.62,515.60,
6.18,953.20,28.29,-0.61,512.10,
6.16,953.20,28.26,-0.61,512.10,
6.25,952.90,28.23,-0.61,514.72,
6.16,953.10,28.21,-0.61,512.98,
6.01,953.30,28.19,-0.61,511.23,
5.92,953.00,28.16,-0.61,513.85,
5.47,953.00,28.13,-0.61,513.85,
5.82,952.60,28.10,-0.62,517.35,
2.37,953.20,28.07,-0.61,512.10,
1.67,952.90,28.06,-0.61,514.72,
1.61,952.90,28.04,-0.61,514.72,
2.05,953.10,28.02,-0.61,512.98,
2.24,953.10,28.00,-0.61,512.98,
1.71,953.30,27.98,-0.61,511.23,
1.76,953.10,27.96,-0.61,512.98,
2.22,952.80,27.94,-0.62,515.60,
2.24,953.20,27.93,-0.61,512.10,
2.41,952.80,27.92,-0.62,515.60,
2.31,952.90,27.91,-0.61,514.72,
2.24,953.70,27.89,-0.61,507.73,
2.27,953.10,27.89,-0.61,512.98,
2.31,952.20,27.89,-0.62,520.85,
2.24,952.60,27.89,-0.62,517.35,
2.29,952.60,27.88,-0.62,517.35,
2.33,953.00,27.87,-0.61,513.85,
2.32,952.90,27.86,-0.61,514.72,
2.29,953.30,27.85,-0.61,511.23,
2.24,954.00,27.83,-0.60,505.11,
1.99,955.10,27.80,-0.59,495.50,
2.03,953.60,27.81,-0.61,508.61,
2.27,953.00,27.81,-0.61,513.85,
